"Step","SW_1B_8GPU - _runtime","SW_1B_8GPU - _runtime__MIN","SW_1B_8GPU - _runtime__MAX","SW_1B_8GPU - system/gpu.0.powerWatts","SW_1B_8GPU - system/gpu.0.powerWatts__MIN","SW_1B_8GPU - system/gpu.0.powerWatts__MAX","SW_1B_8GPU - system/gpu.2.powerWatts","SW_1B_8GPU - system/gpu.2.powerWatts__MIN","SW_1B_8GPU - system/gpu.2.powerWatts__MAX","SW_1B_8GPU - system/gpu.4.powerWatts","SW_1B_8GPU - system/gpu.4.powerWatts__MIN","SW_1B_8GPU - system/gpu.4.powerWatts__MAX","SW_1B_8GPU - system/gpu.6.powerWatts","SW_1B_8GPU - system/gpu.6.powerWatts__MIN","SW_1B_8GPU - system/gpu.6.powerWatts__MAX","SW_100M_128GPU - _runtime","SW_100M_128GPU - _runtime__MIN","SW_100M_128GPU - _runtime__MAX","SW_100M_128GPU - system/gpu.0.powerWatts","SW_100M_128GPU - system/gpu.0.powerWatts__MIN","SW_100M_128GPU - system/gpu.0.powerWatts__MAX","SW_100M_128GPU - system/gpu.2.powerWatts","SW_100M_128GPU - system/gpu.2.powerWatts__MIN","SW_100M_128GPU - system/gpu.2.powerWatts__MAX","SW_100M_128GPU - system/gpu.4.powerWatts","SW_100M_128GPU - system/gpu.4.powerWatts__MIN","SW_100M_128GPU - system/gpu.4.powerWatts__MAX","SW_100M_128GPU - system/gpu.6.powerWatts","SW_100M_128GPU - system/gpu.6.powerWatts__MIN","SW_100M_128GPU - system/gpu.6.powerWatts__MAX","SW_600M_128GPU - _runtime","SW_600M_128GPU - _runtime__MIN","SW_600M_128GPU - _runtime__MAX","SW_600M_128GPU - system/gpu.0.powerWatts","SW_600M_128GPU - system/gpu.0.powerWatts__MIN","SW_600M_128GPU - system/gpu.0.powerWatts__MAX","SW_600M_128GPU - system/gpu.2.powerWatts","SW_600M_128GPU - system/gpu.2.powerWatts__MIN","SW_600M_128GPU - system/gpu.2.powerWatts__MAX","SW_600M_128GPU - system/gpu.4.powerWatts","SW_600M_128GPU - system/gpu.4.powerWatts__MIN","SW_600M_128GPU - system/gpu.4.powerWatts__MAX","SW_600M_128GPU - system/gpu.6.powerWatts","SW_600M_128GPU - system/gpu.6.powerWatts__MIN","SW_600M_128GPU - system/gpu.6.powerWatts__MAX","SW_600M_64GPU - _runtime","SW_600M_64GPU - _runtime__MIN","SW_600M_64GPU - _runtime__MAX","SW_600M_64GPU - system/gpu.0.powerWatts","SW_600M_64GPU - system/gpu.0.powerWatts__MIN","SW_600M_64GPU - system/gpu.0.powerWatts__MAX","SW_600M_64GPU - system/gpu.2.powerWatts","SW_600M_64GPU - system/gpu.2.powerWatts__MIN","SW_600M_64GPU - system/gpu.2.powerWatts__MAX","SW_600M_64GPU - system/gpu.4.powerWatts","SW_600M_64GPU - system/gpu.4.powerWatts__MIN","SW_600M_64GPU - system/gpu.4.powerWatts__MAX","SW_600M_64GPU - system/gpu.6.powerWatts","SW_600M_64GPU - system/gpu.6.powerWatts__MIN","SW_600M_64GPU - system/gpu.6.powerWatts__MAX","SW_100M_64GPU - _runtime","SW_100M_64GPU - _runtime__MIN","SW_100M_64GPU - _runtime__MAX","SW_100M_64GPU - system/gpu.0.powerWatts","SW_100M_64GPU - system/gpu.0.powerWatts__MIN","SW_100M_64GPU - system/gpu.0.powerWatts__MAX","SW_100M_64GPU - system/gpu.2.powerWatts","SW_100M_64GPU - system/gpu.2.powerWatts__MIN","SW_100M_64GPU - system/gpu.2.powerWatts__MAX","SW_100M_64GPU - system/gpu.4.powerWatts","SW_100M_64GPU - system/gpu.4.powerWatts__MIN","SW_100M_64GPU - system/gpu.4.powerWatts__MAX","SW_100M_64GPU - system/gpu.6.powerWatts","SW_100M_64GPU - system/gpu.6.powerWatts__MIN","SW_100M_64GPU - system/gpu.6.powerWatts__MAX","SW_100M_32GPU - _runtime","SW_100M_32GPU - _runtime__MIN","SW_100M_32GPU - _runtime__MAX","SW_100M_32GPU - system/gpu.0.powerWatts","SW_100M_32GPU - system/gpu.0.powerWatts__MIN","SW_100M_32GPU - system/gpu.0.powerWatts__MAX","SW_100M_32GPU - system/gpu.2.powerWatts","SW_100M_32GPU - system/gpu.2.powerWatts__MIN","SW_100M_32GPU - system/gpu.2.powerWatts__MAX","SW_100M_32GPU - system/gpu.4.powerWatts","SW_100M_32GPU - system/gpu.4.powerWatts__MIN","SW_100M_32GPU - system/gpu.4.powerWatts__MAX","SW_100M_32GPU - system/gpu.6.powerWatts","SW_100M_32GPU - system/gpu.6.powerWatts__MIN","SW_100M_32GPU - system/gpu.6.powerWatts__MAX","SW_600M_32GPU - _runtime","SW_600M_32GPU - _runtime__MIN","SW_600M_32GPU - _runtime__MAX","SW_600M_32GPU - system/gpu.0.powerWatts","SW_600M_32GPU - system/gpu.0.powerWatts__MIN","SW_600M_32GPU - system/gpu.0.powerWatts__MAX","SW_600M_32GPU - system/gpu.2.powerWatts","SW_600M_32GPU - system/gpu.2.powerWatts__MIN","SW_600M_32GPU - system/gpu.2.powerWatts__MAX","SW_600M_32GPU - system/gpu.4.powerWatts","SW_600M_32GPU - system/gpu.4.powerWatts__MIN","SW_600M_32GPU - system/gpu.4.powerWatts__MAX","SW_600M_32GPU - system/gpu.6.powerWatts","SW_600M_32GPU - system/gpu.6.powerWatts__MIN","SW_600M_32GPU - system/gpu.6.powerWatts__MAX","SW_600M_8GPU - _runtime","SW_600M_8GPU - _runtime__MIN","SW_600M_8GPU - _runtime__MAX","SW_600M_8GPU - system/gpu.0.powerWatts","SW_600M_8GPU - system/gpu.0.powerWatts__MIN","SW_600M_8GPU - system/gpu.0.powerWatts__MAX","SW_600M_8GPU - system/gpu.2.powerWatts","SW_600M_8GPU - system/gpu.2.powerWatts__MIN","SW_600M_8GPU - system/gpu.2.powerWatts__MAX","SW_600M_8GPU - system/gpu.4.powerWatts","SW_600M_8GPU - system/gpu.4.powerWatts__MIN","SW_600M_8GPU - system/gpu.4.powerWatts__MAX","SW_600M_8GPU - system/gpu.6.powerWatts","SW_600M_8GPU - system/gpu.6.powerWatts__MIN","SW_600M_8GPU - system/gpu.6.powerWatts__MAX","SW_600M_16GPU - _runtime","SW_600M_16GPU - _runtime__MIN","SW_600M_16GPU - _runtime__MAX","SW_600M_16GPU - system/gpu.0.powerWatts","SW_600M_16GPU - system/gpu.0.powerWatts__MIN","SW_600M_16GPU - system/gpu.0.powerWatts__MAX","SW_600M_16GPU - system/gpu.2.powerWatts","SW_600M_16GPU - system/gpu.2.powerWatts__MIN","SW_600M_16GPU - system/gpu.2.powerWatts__MAX","SW_600M_16GPU - system/gpu.4.powerWatts","SW_600M_16GPU - system/gpu.4.powerWatts__MIN","SW_600M_16GPU - system/gpu.4.powerWatts__MAX","SW_600M_16GPU - system/gpu.6.powerWatts","SW_600M_16GPU - system/gpu.6.powerWatts__MIN","SW_600M_16GPU - system/gpu.6.powerWatts__MAX","SW_100M_8GPU - _runtime","SW_100M_8GPU - _runtime__MIN","SW_100M_8GPU - _runtime__MAX","SW_100M_8GPU - system/gpu.0.powerWatts","SW_100M_8GPU - system/gpu.0.powerWatts__MIN","SW_100M_8GPU - system/gpu.0.powerWatts__MAX","SW_100M_8GPU - system/gpu.2.powerWatts","SW_100M_8GPU - system/gpu.2.powerWatts__MIN","SW_100M_8GPU - system/gpu.2.powerWatts__MAX","SW_100M_8GPU - system/gpu.4.powerWatts","SW_100M_8GPU - system/gpu.4.powerWatts__MIN","SW_100M_8GPU - system/gpu.4.powerWatts__MAX","SW_100M_8GPU - system/gpu.6.powerWatts","SW_100M_8GPU - system/gpu.6.powerWatts__MIN","SW_100M_8GPU - system/gpu.6.powerWatts__MAX","SW_100M_16GPU - _runtime","SW_100M_16GPU - _runtime__MIN","SW_100M_16GPU - _runtime__MAX","SW_100M_16GPU - system/gpu.0.powerWatts","SW_100M_16GPU - system/gpu.0.powerWatts__MIN","SW_100M_16GPU - system/gpu.0.powerWatts__MAX","SW_100M_16GPU - system/gpu.2.powerWatts","SW_100M_16GPU - system/gpu.2.powerWatts__MIN","SW_100M_16GPU - system/gpu.2.powerWatts__MAX","SW_100M_16GPU - system/gpu.4.powerWatts","SW_100M_16GPU - system/gpu.4.powerWatts__MIN","SW_100M_16GPU - system/gpu.4.powerWatts__MAX","SW_100M_16GPU - system/gpu.6.powerWatts","SW_100M_16GPU - system/gpu.6.powerWatts__MIN","SW_100M_16GPU - system/gpu.6.powerWatts__MAX"
"","3555.411511396454","60.455653","6972.207871","352.20946745562134","85.73","417.53","358.3201183431952","88.93","425.67","386.87236686390526","97.87","459.73","375.1772189349114","90.47","445.33","189.14729628571428","60.570665","330.58091","168.36142857142858","93.47","209.13","169.6185714285714","92.4","211.2","168.02","92.13","208.87","168.57142857142858","91.8","209.87","338.4514677857143","60.471666","622.047126","193.09000000000006","94.47","222.13","193.0614285714286","93.4","224.53","190.84642857142856","92.53","219.87","191.63785714285714","92.33","222.27","486.54519259999995","60.528458","930.562191","214.60949999999997","97.47","232.87","212.04250000000002","94.47","230.8","215.16350000000003","97.4","233.73","212.34699999999998","95.87","231.4","249.33456300000003","60.559573","439.488317","203.3988888888889","98.67","235.2","197.70999999999998","94.73","228.4","198.14222222222224","91.73","230.4","206.56444444444446","100.93","238.47","400.65855674999995","60.516053","732.633519","222.13937499999997","110.67","254.33","217.43437500000002","113.4","251.4","214.82062499999998","109.47","249.47","219.76875","114.93","253.67","818.1967420285717","60.457637","1590.508139","238.65228571428577","106.8","264.47","228.94714285714286","101.53","259.53","232.55199999999996","103.33","258.87","232.83542857142857","105.33","263.93","1214.1109929649122","60.522145","2362.642972","346.84543859649125","201.53","405.73","344.8750877192982","199.73","409.6","328.5373684210525","171.8","390.4","336.75315789473683","184.47","401.4","1308.8814353818177","60.493693","2539.269468","256.2303636363637","140","271.27","253.32618181818182","144.27","269.67","243.5130909090909","135.33","258.73","244.91018181818177","137.8","261.13","892.7754524749998","60.581182","1696.959978","248.07000000000002","152.08","308","252.86299999999997","142.67","317.67","252.77374999999998","125.42","317.13","248.79625000000001","130.67","310.27","679.822767962963","60.644097","1267.956671","224.49592592592597","129.47","254.13","229.0277777777778","135.2","263.2","228.4096296296297","135.6","262.8","237.17259259259262","140.87","272.8"
